userID,tagID
ed1ca6971578b1da0e4ad55b48d77fda,4e2545f819e67f0615003dd7e04a6087
ed1ca6971578b1da0e4ad55b48d77fda,1368ba1ab6ed38bb1f26f36673739d54
ed1ca6971578b1da0e4ad55b48d77fda,ad71c82b22f4f65b9398f76d8be4c615
ed1ca6971578b1da0e4ad55b48d77fda,2b6d65b9a9445c4271ab9076ead5605a
ed1ca6971578b1da0e4ad55b48d77fda,9adeb82fffb5444e81fa0ce8ad8afe7a
bf1752a1ae4e621b22d3ab7ae4ce0235,bd4c9ab730f5513206b999ec0d90d1fb
ed1ca6971578b1da0e4ad55b48d77fda,c4851e8e264415c4094e4e85b0baa7cc
ed1ca6971578b1da0e4ad55b48d77fda,ffeed84c7cb1ae7bf4ec4bd78275bb98
ed1ca6971578b1da0e4ad55b48d77fda,489d0396e6826eb0c1e611d82ca8b215
ed1ca6971578b1da0e4ad55b48d77fda,c4851e8e264415c4094e4e85b0baa7cc
ed1ca6971578b1da0e4ad55b48d77fda,ffeed84c7cb1ae7bf4ec4bd78275bb98
ed1ca6971578b1da0e4ad55b48d77fda,489d0396e6826eb0c1e611d82ca8b215
ed1ca6971578b1da0e4ad55b48d77fda,c4851e8e264415c4094e4e85b0baa7cc
ed1ca6971578b1da0e4ad55b48d77fda,ffeed84c7cb1ae7bf4ec4bd78275bb98
ed1ca6971578b1da0e4ad55b48d77fda,489d0396e6826eb0c1e611d82ca8b215
eeedf6d4d717eba333e1b53f1b5375c8,0c048b3a434e49e655c1247efb389cec
eeedf6d4d717eba333e1b53f1b5375c8,db2b4182156b2f1f817860ac9f409ad7
eeedf6d4d717eba333e1b53f1b5375c8,204da255aea2cd4a75ace6018fad6b4d
eeedf6d4d717eba333e1b53f1b5375c8,1e6e0a04d20f50967c64dac2d639a577
eeedf6d4d717eba333e1b53f1b5375c8,57bafb2c2dfeefba931bb03a835b1fa9
eeedf6d4d717eba333e1b53f1b5375c8,38ca89564b2259401518960f7a06f94b
eeedf6d4d717eba333e1b53f1b5375c8,93fb9d4b16aa750c7475b6d601c35c2c
eeedf6d4d717eba333e1b53f1b5375c8,81e5f81db77c596492e6f1a5a792ed53
11bbe38e1cd8d806c2f4f372c7975642,fc528592c3858f90196fbfacc814f235
11bbe38e1cd8d806c2f4f372c7975642,81dc9bdb52d04dc20036dbd8313ed055
fdfa9a38cf3d8d850a6fd47b438bfe43,f18a6d1cde4b205199de8729a6637b42
fdfa9a38cf3d8d850a6fd47b438bfe43,1e1d184167ca7676cf665225e236a3d2
fdfa9a38cf3d8d850a6fd47b438bfe43,3948ead63a9f2944218de038d8934305
fdfa9a38cf3d8d850a6fd47b438bfe43,884d79963bd8bc0ae9b13a1aa71add73
fdfa9a38cf3d8d850a6fd47b438bfe43,2de5d16682c3c35007e4e92982f1a2ba
ed1ca6971578b1da0e4ad55b48d77fda,c4851e8e264415c4094e4e85b0baa7cc
ed1ca6971578b1da0e4ad55b48d77fda,ffeed84c7cb1ae7bf4ec4bd78275bb98
ed1ca6971578b1da0e4ad55b48d77fda,489d0396e6826eb0c1e611d82ca8b215
11bd610a99ecb39c4be8335c6656ac19,7501e5d4da87ac39d782741cd794002d
11bd610a99ecb39c4be8335c6656ac19,42d6c7d61481d1c21bd1635f59edae05
11bd610a99ecb39c4be8335c6656ac19,7810ccd41bf26faaa2c4e1f20db70a71
11bd610a99ecb39c4be8335c6656ac19,ffeed84c7cb1ae7bf4ec4bd78275bb98
11bd610a99ecb39c4be8335c6656ac19,95151403b0db4f75bfd8da0b393af853
ed1ca6971578b1da0e4ad55b48d77fda,c4851e8e264415c4094e4e85b0baa7cc
ed1ca6971578b1da0e4ad55b48d77fda,ffeed84c7cb1ae7bf4ec4bd78275bb98
ed1ca6971578b1da0e4ad55b48d77fda,489d0396e6826eb0c1e611d82ca8b215
11bd610a99ecb39c4be8335c6656ac19,9adeb82fffb5444e81fa0ce8ad8afe7a
11bd610a99ecb39c4be8335c6656ac19,f47330643ae134ca204bf6b2481fec47
11bd610a99ecb39c4be8335c6656ac19,faafda66202d234463057972460c04f5
11bd610a99ecb39c4be8335c6656ac19,cd758e8f59dfdf06a852adad277986ca
11bd610a99ecb39c4be8335c6656ac19,e92d74ccacdc984afa0c517ad0d557a6
f32196295a6f0c13d5bedc880d3d66a2,20d135f0f28185b84a4cf7aa51f29500
f32196295a6f0c13d5bedc880d3d66a2,e00406144c1e7e35240afed70f34166a
f32196295a6f0c13d5bedc880d3d66a2,2ba8698b79439589fdd2b0f7218d8b07
f32196295a6f0c13d5bedc880d3d66a2,45f31d16b1058d586fc3be7207b58053
f32196295a6f0c13d5bedc880d3d66a2,03f544613917945245041ea1581df0c2
f32196295a6f0c13d5bedc880d3d66a2,8e2cfdc275761edc592f73a076197c33
f32196295a6f0c13d5bedc880d3d66a2,0e095e054ee94774d6a496099eb1cf6a
40369b31ac85b623b72c3d50151ff55c,f47330643ae134ca204bf6b2481fec47
40369b31ac85b623b72c3d50151ff55c,2b6d65b9a9445c4271ab9076ead5605a
40369b31ac85b623b72c3d50151ff55c,7cf64379eb6f29a4d25c4b6a2df713e4
277d63d5ef81b08f2e59a74e82d53334,1651cf0d2f737d7adeab84d339dbabd3
277d63d5ef81b08f2e59a74e82d53334,cd758e8f59dfdf06a852adad277986ca
ed1ca6971578b1da0e4ad55b48d77fda,ad71c82b22f4f65b9398f76d8be4c615
ed1ca6971578b1da0e4ad55b48d77fda,2b6d65b9a9445c4271ab9076ead5605a
ed1ca6971578b1da0e4ad55b48d77fda,9adeb82fffb5444e81fa0ce8ad8afe7a
849c1698afcec69d2ccf6ca24203c838,e6d8545daa42d5ced125a4bf747b3688
87c0a904d6f959e5ecbd0bdaa29d8be9,20d135f0f28185b84a4cf7aa51f29500
87c0a904d6f959e5ecbd0bdaa29d8be9,0e095e054ee94774d6a496099eb1cf6a
87c0a904d6f959e5ecbd0bdaa29d8be9,ebd6d2f5d60ff9afaeda1a81fc53e2d0
87c0a904d6f959e5ecbd0bdaa29d8be9,b24d516bb65a5a58079f0f3526c87c57
87c0a904d6f959e5ecbd0bdaa29d8be9,4e2545f819e67f0615003dd7e04a6087
87c0a904d6f959e5ecbd0bdaa29d8be9,884d79963bd8bc0ae9b13a1aa71add73
461beab646d4e7e0fd168125f577483b,0e095e054ee94774d6a496099eb1cf6a
461beab646d4e7e0fd168125f577483b,3948ead63a9f2944218de038d8934305
461beab646d4e7e0fd168125f577483b,c1fea270c48e8079d8ddf7d06d26ab52
277d63d5ef81b08f2e59a74e82d53334,2dffbc474aa176b6dc957938c15d0c8b
a35af76a1c0bb174a3cfc66592804848,1bb91f73e9d31ea2830a5e73ce3ed328
a35af76a1c0bb174a3cfc66592804848,f47330643ae134ca204bf6b2481fec47
461beab646d4e7e0fd168125f577483b,8e2cfdc275761edc592f73a076197c33
461beab646d4e7e0fd168125f577483b,aace49c7d80767cffec0e513ae886df0
461beab646d4e7e0fd168125f577483b,7bccfde7714a1ebadf06c5f4cea752c1
078dd365ebc98784af7f8df76a98f53a,81e5f81db77c596492e6f1a5a792ed53
078dd365ebc98784af7f8df76a98f53a,4f398cb9d6bc79ae567298335b51ba8a
078dd365ebc98784af7f8df76a98f53a,6c8dba7d0df1c4a79dd07646be9a26c8
078dd365ebc98784af7f8df76a98f53a,49af6c4e558a7569d80eee2e035e2bd7
078dd365ebc98784af7f8df76a98f53a,aff0a6a4521232970b2c1cf539ad0a19
38a53a52f4de3322241231253815e10a,3fe78a8acf5fda99de95303940a2420c
eeedf6d4d717eba333e1b53f1b5375c8,aace49c7d80767cffec0e513ae886df0
eeedf6d4d717eba333e1b53f1b5375c8,6b8eba43551742214453411664a0dcc8
eeedf6d4d717eba333e1b53f1b5375c8,3948ead63a9f2944218de038d8934305
eeedf6d4d717eba333e1b53f1b5375c8,55b1927fdafef39c48e5b73b5d61ea60
eeedf6d4d717eba333e1b53f1b5375c8,d16509f6eaca1022bd8f28d6bc582cae
eeedf6d4d717eba333e1b53f1b5375c8,c8ba76c279269b1c6bc8a07e38e78fa4
eeedf6d4d717eba333e1b53f1b5375c8,0e095e054ee94774d6a496099eb1cf6a
eeedf6d4d717eba333e1b53f1b5375c8,6c8dba7d0df1c4a79dd07646be9a26c8
46ee5b0bf6c6c26a155a09dee995d97d,8f1d43620bc6bb580df6e80b0dc05c48
46ee5b0bf6c6c26a155a09dee995d97d,2ba8698b79439589fdd2b0f7218d8b07
eeedf6d4d717eba333e1b53f1b5375c8,0c048b3a434e49e655c1247efb389cec
eeedf6d4d717eba333e1b53f1b5375c8,db2b4182156b2f1f817860ac9f409ad7
eeedf6d4d717eba333e1b53f1b5375c8,204da255aea2cd4a75ace6018fad6b4d
eeedf6d4d717eba333e1b53f1b5375c8,1e6e0a04d20f50967c64dac2d639a577
eeedf6d4d717eba333e1b53f1b5375c8,57bafb2c2dfeefba931bb03a835b1fa9
eeedf6d4d717eba333e1b53f1b5375c8,e58aea67b01fa747687f038dfde066f6
eeedf6d4d717eba333e1b53f1b5375c8,bd4c9ab730f5513206b999ec0d90d1fb
eeedf6d4d717eba333e1b53f1b5375c8,5680522b8e2bb01943234bce7bf84534
078dd365ebc98784af7f8df76a98f53a,6c8dba7d0df1c4a79dd07646be9a26c8
078dd365ebc98784af7f8df76a98f53a,49af6c4e558a7569d80eee2e035e2bd7
078dd365ebc98784af7f8df76a98f53a,aff0a6a4521232970b2c1cf539ad0a19
a35af76a1c0bb174a3cfc66592804848,1bb91f73e9d31ea2830a5e73ce3ed328
a35af76a1c0bb174a3cfc66592804848,f47330643ae134ca204bf6b2481fec47
68cb94b97d00979f4e8127915885b641,e58cc5ca94270acaceed13bc82dfedf7
68cb94b97d00979f4e8127915885b641,f47330643ae134ca204bf6b2481fec47
68cb94b97d00979f4e8127915885b641,7bccfde7714a1ebadf06c5f4cea752c1
68cb94b97d00979f4e8127915885b641,285ab9448d2751ee57ece7f762c39095
68cb94b97d00979f4e8127915885b641,45f31d16b1058d586fc3be7207b58053
68cb94b97d00979f4e8127915885b641,c8ba76c279269b1c6bc8a07e38e78fa4
68cb94b97d00979f4e8127915885b641,eb86d510361fc23b59f18c1bc9802cc6
a35af76a1c0bb174a3cfc66592804848,11c484ea9305ea4c7bb6b2e6d570d466
a35af76a1c0bb174a3cfc66592804848,3948ead63a9f2944218de038d8934305
84afe92172229288d8503f0bfc0d1fc6,995665640dc319973d3173a74a03860c
e576423831e043f7928d9ac113abbe6f,884d79963bd8bc0ae9b13a1aa71add73
e576423831e043f7928d9ac113abbe6f,bb7946e7d85c81a9e69fee1cea4a087c
e576423831e043f7928d9ac113abbe6f,35464c848f410e55a13bb9d78e7fddd0
e576423831e043f7928d9ac113abbe6f,a1d50185e7426cbb0acad1e6ca74b9aa
e576423831e043f7928d9ac113abbe6f,7501e5d4da87ac39d782741cd794002d
e576423831e043f7928d9ac113abbe6f,6d9cb7de5e8ac30bd5e8734bc96a35c1
e576423831e043f7928d9ac113abbe6f,5ef059938ba799aaa845e1c2e8a762bd
3532ee676d13916210e903ff4d85c04f,9adeb82fffb5444e81fa0ce8ad8afe7a
3203e06c1efc6fdb23016650d1d1888c,93fb9d4b16aa750c7475b6d601c35c2c
3203e06c1efc6fdb23016650d1d1888c,43cca4b3de2097b9558efefd0ecc3588
4952d2ac78b534c78d7a21c60a236e4c,5680522b8e2bb01943234bce7bf84534
788ecdd13f033f8131eecd90ee59993e,81dc9bdb52d04dc20036dbd8313ed055
788ecdd13f033f8131eecd90ee59993e,81b073de9370ea873f548e31b8adc081
788ecdd13f033f8131eecd90ee59993e,0c8ce55163055c4da50a81e0a273468c
788ecdd13f033f8131eecd90ee59993e,fb89705ae6d743bf1e848c206e16a1d7
788ecdd13f033f8131eecd90ee59993e,96da2f590cd7246bbde0051047b0d6f7
788ecdd13f033f8131eecd90ee59993e,285ab9448d2751ee57ece7f762c39095
788ecdd13f033f8131eecd90ee59993e,95151403b0db4f75bfd8da0b393af853
788ecdd13f033f8131eecd90ee59993e,884d79963bd8bc0ae9b13a1aa71add73
788ecdd13f033f8131eecd90ee59993e,4e2545f819e67f0615003dd7e04a6087
3f616e2b4d8527b9ce80f20268fd82c0,95151403b0db4f75bfd8da0b393af853
3f616e2b4d8527b9ce80f20268fd82c0,4122cb13c7a474c1976c9706ae36521d
ab33d7af928bc6bd6ef560d4b4081276,7d771e0e8f3633ab54856925ecdefc5d
ab33d7af928bc6bd6ef560d4b4081276,3948ead63a9f2944218de038d8934305
ab33d7af928bc6bd6ef560d4b4081276,4122cb13c7a474c1976c9706ae36521d
3532ee676d13916210e903ff4d85c04f,a26398dca6f47b49876cbaffbc9954f9
ab33d7af928bc6bd6ef560d4b4081276,7d771e0e8f3633ab54856925ecdefc5d
ab33d7af928bc6bd6ef560d4b4081276,3948ead63a9f2944218de038d8934305
ab33d7af928bc6bd6ef560d4b4081276,4122cb13c7a474c1976c9706ae36521d
ab33d7af928bc6bd6ef560d4b4081276,0e095e054ee94774d6a496099eb1cf6a
ab33d7af928bc6bd6ef560d4b4081276,03e7ef47cee6fa4ae7567394b99912b7
3f616e2b4d8527b9ce80f20268fd82c0,e92d74ccacdc984afa0c517ad0d557a6
3f616e2b4d8527b9ce80f20268fd82c0,bb04af0f7ecaee4aae62035497da1387
3f616e2b4d8527b9ce80f20268fd82c0,0e095e054ee94774d6a496099eb1cf6a
3f616e2b4d8527b9ce80f20268fd82c0,faafda66202d234463057972460c04f5
3f616e2b4d8527b9ce80f20268fd82c0,ffeabd223de0d4eacb9a3e6e53e5448d
d820bd12e2eec2ccc2403777eec0e025,42d6c7d61481d1c21bd1635f59edae05
d820bd12e2eec2ccc2403777eec0e025,8f1d43620bc6bb580df6e80b0dc05c48
788ecdd13f033f8131eecd90ee59993e,d8e1344e27a5b08cdfd5d027d9b8d6de
788ecdd13f033f8131eecd90ee59993e,db2b4182156b2f1f817860ac9f409ad7
788ecdd13f033f8131eecd90ee59993e,c8ba76c279269b1c6bc8a07e38e78fa4
788ecdd13f033f8131eecd90ee59993e,1cd3882394520876dc88d1472aa2a93f
788ecdd13f033f8131eecd90ee59993e,e92d74ccacdc984afa0c517ad0d557a6
788ecdd13f033f8131eecd90ee59993e,a8c88a0055f636e4a163a5e3d16adab7
788ecdd13f033f8131eecd90ee59993e,ffeed84c7cb1ae7bf4ec4bd78275bb98
788ecdd13f033f8131eecd90ee59993e,38ca89564b2259401518960f7a06f94b
788ecdd13f033f8131eecd90ee59993e,41bfd20a38bb1b0bec75acf0845530a7
788ecdd13f033f8131eecd90ee59993e,285f89b802bcb2651801455c86d78f2a
788ecdd13f033f8131eecd90ee59993e,b7f1f29db7c23648f2bb8d6a8ee0469b
788ecdd13f033f8131eecd90ee59993e,204da255aea2cd4a75ace6018fad6b4d
788ecdd13f033f8131eecd90ee59993e,a368b0de8b91cfb3f91892fbf1ebd4b2
788ecdd13f033f8131eecd90ee59993e,a7d8ae4569120b5bec12e7b6e9648b86
788ecdd13f033f8131eecd90ee59993e,6cd67d9b6f0150c77bda2eda01ae484c
788ecdd13f033f8131eecd90ee59993e,9701a1c165dd9420816bfec5edd6c2b1
788ecdd13f033f8131eecd90ee59993e,26588e932c7ccfa1df309280702fe1b5
788ecdd13f033f8131eecd90ee59993e,d8e1344e27a5b08cdfd5d027d9b8d6de
788ecdd13f033f8131eecd90ee59993e,db2b4182156b2f1f817860ac9f409ad7
788ecdd13f033f8131eecd90ee59993e,c8ba76c279269b1c6bc8a07e38e78fa4
788ecdd13f033f8131eecd90ee59993e,1cd3882394520876dc88d1472aa2a93f
788ecdd13f033f8131eecd90ee59993e,e92d74ccacdc984afa0c517ad0d557a6
788ecdd13f033f8131eecd90ee59993e,a8c88a0055f636e4a163a5e3d16adab7
788ecdd13f033f8131eecd90ee59993e,ffeed84c7cb1ae7bf4ec4bd78275bb98
788ecdd13f033f8131eecd90ee59993e,38ca89564b2259401518960f7a06f94b
788ecdd13f033f8131eecd90ee59993e,41bfd20a38bb1b0bec75acf0845530a7
65f2e6f22b24b36f9fcb364dfafeee74,43cca4b3de2097b9558efefd0ecc3588
6bd22a86b1f7a3a11de928d301f86d67,0e095e054ee94774d6a496099eb1cf6a
ed1ca6971578b1da0e4ad55b48d77fda,c4851e8e264415c4094e4e85b0baa7cc
ed1ca6971578b1da0e4ad55b48d77fda,ffeed84c7cb1ae7bf4ec4bd78275bb98
ed1ca6971578b1da0e4ad55b48d77fda,489d0396e6826eb0c1e611d82ca8b215
ed1ca6971578b1da0e4ad55b48d77fda,c8ba76c279269b1c6bc8a07e38e78fa4
ed1ca6971578b1da0e4ad55b48d77fda,95151403b0db4f75bfd8da0b393af853
ed1ca6971578b1da0e4ad55b48d77fda,4e2545f819e67f0615003dd7e04a6087
ed1ca6971578b1da0e4ad55b48d77fda,1368ba1ab6ed38bb1f26f36673739d54
bf1752a1ae4e621b22d3ab7ae4ce0235,c8ba76c279269b1c6bc8a07e38e78fa4
ed1ca6971578b1da0e4ad55b48d77fda,c8ba76c279269b1c6bc8a07e38e78fa4
ed1ca6971578b1da0e4ad55b48d77fda,95151403b0db4f75bfd8da0b393af853
ed1ca6971578b1da0e4ad55b48d77fda,4e2545f819e67f0615003dd7e04a6087
ed1ca6971578b1da0e4ad55b48d77fda,1368ba1ab6ed38bb1f26f36673739d54
ed1ca6971578b1da0e4ad55b48d77fda,0e095e054ee94774d6a496099eb1cf6a
ed1ca6971578b1da0e4ad55b48d77fda,e92d74ccacdc984afa0c517ad0d557a6
ed1ca6971578b1da0e4ad55b48d77fda,eb86d510361fc23b59f18c1bc9802cc6
ed1ca6971578b1da0e4ad55b48d77fda,c8ba76c279269b1c6bc8a07e38e78fa4
ed1ca6971578b1da0e4ad55b48d77fda,95151403b0db4f75bfd8da0b393af853
ed1ca6971578b1da0e4ad55b48d77fda,4e2545f819e67f0615003dd7e04a6087
ed1ca6971578b1da0e4ad55b48d77fda,1368ba1ab6ed38bb1f26f36673739d54
eeedf6d4d717eba333e1b53f1b5375c8,b7b16ecf8ca53723593894116071700c
eeedf6d4d717eba333e1b53f1b5375c8,4e2545f819e67f0615003dd7e04a6087
eeedf6d4d717eba333e1b53f1b5375c8,285f89b802bcb2651801455c86d78f2a
eeedf6d4d717eba333e1b53f1b5375c8,3e89ebdb49f712c7d90d1b39e348bbbf
eeedf6d4d717eba333e1b53f1b5375c8,81dc9bdb52d04dc20036dbd8313ed055
eeedf6d4d717eba333e1b53f1b5375c8,c4851e8e264415c4094e4e85b0baa7cc
eeedf6d4d717eba333e1b53f1b5375c8,f47330643ae134ca204bf6b2481fec47
eeedf6d4d717eba333e1b53f1b5375c8,b5488aeff42889188d03c9895255cecc
11bbe38e1cd8d806c2f4f372c7975642,285f89b802bcb2651801455c86d78f2a
11bbe38e1cd8d806c2f4f372c7975642,8a3363abe792db2d8761d6403605aeb7
fdfa9a38cf3d8d850a6fd47b438bfe43,2c6ae45a3e88aee548c0714fad7f8269
fdfa9a38cf3d8d850a6fd47b438bfe43,285ab9448d2751ee57ece7f762c39095
fdfa9a38cf3d8d850a6fd47b438bfe43,38ca89564b2259401518960f7a06f94b
fdfa9a38cf3d8d850a6fd47b438bfe43,0e095e054ee94774d6a496099eb1cf6a
ed1ca6971578b1da0e4ad55b48d77fda,c8ba76c279269b1c6bc8a07e38e78fa4
ed1ca6971578b1da0e4ad55b48d77fda,95151403b0db4f75bfd8da0b393af853
ed1ca6971578b1da0e4ad55b48d77fda,4e2545f819e67f0615003dd7e04a6087
ed1ca6971578b1da0e4ad55b48d77fda,1368ba1ab6ed38bb1f26f36673739d54
11bd610a99ecb39c4be8335c6656ac19,aace49c7d80767cffec0e513ae886df0
11bd610a99ecb39c4be8335c6656ac19,801c14f07f9724229175b8ef8b4585a8
11bd610a99ecb39c4be8335c6656ac19,2b6d65b9a9445c4271ab9076ead5605a
11bd610a99ecb39c4be8335c6656ac19,3948ead63a9f2944218de038d8934305
11bd610a99ecb39c4be8335c6656ac19,2dffbc474aa176b6dc957938c15d0c8b
ed1ca6971578b1da0e4ad55b48d77fda,0e095e054ee94774d6a496099eb1cf6a
ed1ca6971578b1da0e4ad55b48d77fda,e92d74ccacdc984afa0c517ad0d557a6
ed1ca6971578b1da0e4ad55b48d77fda,eb86d510361fc23b59f18c1bc9802cc6
11bd610a99ecb39c4be8335c6656ac19,7501e5d4da87ac39d782741cd794002d
11bd610a99ecb39c4be8335c6656ac19,42d6c7d61481d1c21bd1635f59edae05
11bd610a99ecb39c4be8335c6656ac19,7810ccd41bf26faaa2c4e1f20db70a71
11bd610a99ecb39c4be8335c6656ac19,ffeed84c7cb1ae7bf4ec4bd78275bb98
11bd610a99ecb39c4be8335c6656ac19,95151403b0db4f75bfd8da0b393af853
f32196295a6f0c13d5bedc880d3d66a2,c8ba76c279269b1c6bc8a07e38e78fa4
f32196295a6f0c13d5bedc880d3d66a2,faafda66202d234463057972460c04f5
f32196295a6f0c13d5bedc880d3d66a2,bb04af0f7ecaee4aae62035497da1387
f32196295a6f0c13d5bedc880d3d66a2,55b1927fdafef39c48e5b73b5d61ea60
f32196295a6f0c13d5bedc880d3d66a2,2b6d65b9a9445c4271ab9076ead5605a
f32196295a6f0c13d5bedc880d3d66a2,3948ead63a9f2944218de038d8934305
f32196295a6f0c13d5bedc880d3d66a2,e92d74ccacdc984afa0c517ad0d557a6
40369b31ac85b623b72c3d50151ff55c,0e095e054ee94774d6a496099eb1cf6a
40369b31ac85b623b72c3d50151ff55c,03f544613917945245041ea1581df0c2
40369b31ac85b623b72c3d50151ff55c,4e2545f819e67f0615003dd7e04a6087
277d63d5ef81b08f2e59a74e82d53334,cd758e8f59dfdf06a852adad277986ca
ed1ca6971578b1da0e4ad55b48d77fda,c8ba76c279269b1c6bc8a07e38e78fa4
