userID,jobID,applied
73b369de2d89843c6010939e56f6fb28,9246444d94f081e3549803b928260f56,0
06bf5de6b1d9fed5dacca7180e5938f1,f74909ace68e51891440e4da0b65a70c,0
c70daf247944fe3add32218f914c75a6,b534ba68236ba543ae44b22bd110a1d6,0
1d0d19d2d7d31ccf3747614aec7273c8,4f284803bd0966cc24fa8683a34afc6e,0
4611b8ff403bea67637c3f1911940668,788d986905533aba051261497ecffcbb,0
994b330a8b0579bcbe47a7adbd470531,93d65641ff3f1586614cf2c1ad240b6c,0
0cc8f7bf8a8d56980414a6e4bc69cdc6,17d63b1625c816c22647a73e1482372b,1
f0860e86a075967417cd511aa80f0e4d,c8ed21db4f678f3b13b9d5ee16489088,0
f2bbbacea59d2e5555d7054411f4093e,efe937780e95574250dabe07151bdc23,0
c07e670b7bc8ebfdd99f4091ff2410ff,9dfcd5e558dfa04aaf37f137a1d9d3e5,0
c39e997b89723426aaaf18a3d883ad26,9996535e07258a7bbfd8b132435c5962,0
282bb8a7afdb969e5ac8e1848f741d9a,16c222aa19898e5058938167c8ab6c57,1
11bbe38e1cd8d806c2f4f372c7975642,0cb929eae7a499e50248a3a78f7acfc7,0
87c0a904d6f959e5ecbd0bdaa29d8be9,3a835d3215755c435ef4fe9965a3f2a0,0
68cb94b97d00979f4e8127915885b641,021bbc7ee20b71134d53e20206bd6feb,1
d2fcd16484b4dc546a2495c261c433db,8fe0093bb30d6f8c31474bd0764e6ac0,0
7b8fd452c655f9d2050f9e9a94be4e6f,27ed0fb950b856b06e1273989422e7d3,0
b94a3f555cc529e2ef5d5277651a33c1,65cc2c8205a05d7379fa3a6386f710e1,0
d805b6758ed06f65b516d0d960ad39d2,e555ebe0ce426f7f9b2bef0706315e0c,0
ebaee1af0c501f22ddfe242fc16dae53,36a16a2505369e0c922b6ea7a23a56d2,1
c8e91654bec86337e3228e8b57c25024,b9228e0962a78b84f3d5d92f4faa000b,0
a3371575663f7b9dd7629822611470bf,35cf8659cfcb13224cbd47863a34fc58,1
d7b2c4284fda91263ab9b89254cd7c43,2afe4567e1bf64d32a5527244d104cea,1
15d84e9a5eceb67bcb8fb0e8c839a903,0cb929eae7a499e50248a3a78f7acfc7,0
78492ae8ee0c7aeab730674170296142,2cfd4560539f887a5e420412b370b361,0
01ed443356f762e9132b58f8c80e131d,9b70e8fe62e40c570a322f1b0b659098,0
6ff9a855e440fa3a54807a91fdf82da4,7f975a56c761db6506eca0b37ce6ec87,0
792bb50d101782d726d38be8f81f145b,fd2c5e4680d9a01dba3aada5ece22270,0
d41e0e6f6f1e29098d9d152511503ab2,f5deaeeae1538fb6c45901d524ee2f98,0
492d101481e6b9c9f6183791f09dbe92,b2eeb7362ef83deff5c7813a67e14f0a,1
6377fa90618fae77571e8dc90d98d409,e0c641195b27425bb056ac56f8953d24,0
42106d72a1fdb186303e13a372b36bbf,208e43f0e45c4c78cafadb83d2888cb6,0
79fc3070bcfc1f4125855692285a3a69,55743cc0393b1cb4b8b37d09ae48d097,0
3e15cc11f979ed25912dff5b0669f2cd,da0d1111d2dc5d489242e60ebcbaf988,0
ebaee1af0c501f22ddfe242fc16dae53,66368270ffd51418ec58bd793f2d9b1b,0
2eeb9064f7f5b2569912cbb772a96438,884d79963bd8bc0ae9b13a1aa71add73,0
fdfa9a38cf3d8d850a6fd47b438bfe43,92c8c96e4c37100777c7190b76d28233,0
f32196295a6f0c13d5bedc880d3d66a2,8ebda540cbcc4d7336496819a46a1b68,1
838c13b8aa97e2d988ef4495460f2e0e,996a7fa078cc36c46d02f9af3bef918b,0
1f1baa5b8edac74eb4eaa329f14a0361,692f93be8c7a41525c0baf2076aecfb4,0
7c33ebcd1cd8a46827f716879fb51a31,f74909ace68e51891440e4da0b65a70c,1
14ccd7a3d2daa57d06f4741f0168bb1d,285ab9448d2751ee57ece7f762c39095,0
788ecdd13f033f8131eecd90ee59993e,ab233b682ec355648e7891e66c54191b,0
792bb50d101782d726d38be8f81f145b,69a5b5995110b36a9a347898d97a610e,0
b052e2e0c0ad1b2d5036bd56e27d061c,5ec91aac30eae62f4140325d09b9afd0,0
6bd22a86b1f7a3a11de928d301f86d67,68ce199ec2c5517597ce0a4d89620f55,0
40bff17104e9ee73048daa7f190c31c9,ef0d3930a7b6c95bd2b32ed45989c61f,0
d083e4e5172a4b14ae887b3eee370664,2ba596643cbbbc20318224181fa46b28,0
8beafd6a61d588adce08b0b0769d24d3,1651cf0d2f737d7adeab84d339dbabd3,0
87c0a904d6f959e5ecbd0bdaa29d8be9,d58072be2820e8682c0a27c0518e805e,1
492d101481e6b9c9f6183791f09dbe92,ccb0989662211f61edae2e26d58ea92f,1
67adefb430df142b099bed89bd491524,17d63b1625c816c22647a73e1482372b,0
38a53a52f4de3322241231253815e10a,26e359e83860db1d11b6acca57d8ea88,0
e576423831e043f7928d9ac113abbe6f,ffeed84c7cb1ae7bf4ec4bd78275bb98,0
2b6bfd10f2852cde94b0da653771913d,17326d10d511828f6b34fa6d751739e2,0
b052e2e0c0ad1b2d5036bd56e27d061c,07563a3fe3bbe7e3ba84431ad9d055af,0
849c1698afcec69d2ccf6ca24203c838,26e359e83860db1d11b6acca57d8ea88,0
2eeb9064f7f5b2569912cbb772a96438,66368270ffd51418ec58bd793f2d9b1b,0
00dd1479a58930a357e7b4e2ab4c9f33,a89cf525e1d9f04d16ce31165e139a4b,0
a2896cb11aed969ffec7bb02a7c772a8,a01a0380ca3c61428c26a231f0e49a09,0
09a34e37731b0acc055557e833a78eff,8a1e808b55fde9455cb3d8857ed88389,0
e75d4d01cecdda3c64483016bd6af4c1,c4ca4238a0b923820dcc509a6f75849b,0
c0b199d73bdf390c2f4c3150b6ee1574,7bccfde7714a1ebadf06c5f4cea752c1,0
ed1ca6971578b1da0e4ad55b48d77fda,43baa6762fa81bb43b39c62553b2970d,1
77330e1330ae2b086e5bfcae50d9ffae,839ab46820b524afda05122893c2fe8e,0
49f06abdf8d2b198c9440a06fa9cee95,e0c641195b27425bb056ac56f8953d24,0
ed95fbfb85741296a47ccfb141692f97,9a3d458322d70046f63dfd8b0153ece4,0
b3c865b84617fa5e555865ebe0e54612,dd458505749b2941217ddd59394240e8,1
78492ae8ee0c7aeab730674170296142,3b712de48137572f3849aabd5666a4e3,0
fdfa9a38cf3d8d850a6fd47b438bfe43,f2fc990265c712c49d51a18a32b39f0c,0
ac985a9db5faeb44c94a334430ccc241,e6cb2a3c14431b55aa50c06529eaa21b,0
8109c2c482264f96f8ac69a9a99db308,d395771085aab05244a4fb8fd91bf4ee,0
cac14930c65d72c16efac2c51a6b7f71,7b13b2203029ed80337f27127a9f1d28,0
42c2cc0b74b0f4a3a7e52d1ff617e05e,84d2004bf28a2095230e8e14993d398d,0
30cdb2e56c129eba645faf6c16c52a86,a01610228fe998f515a72dd730294d87,0
49f06abdf8d2b198c9440a06fa9cee95,0c74b7f78409a4022a2c4c5a5ca3ee19,0
b052e2e0c0ad1b2d5036bd56e27d061c,3e89ebdb49f712c7d90d1b39e348bbbf,0
82f7a753a1ad3781e51fa0aa8862998c,9cc138f8dc04cbf16240daa92d8d50e2,1
fdfa9a38cf3d8d850a6fd47b438bfe43,34ed066df378efacc9b924ec161e7639,0
a2137a2ae8e39b5002a3f8909ecb88fe,ad972f10e0800b49d76fed33a21f6698,1
5b34f52c8cfb9f3fa83613822ba0118c,3ad7c2ebb96fcba7cda0cf54a2e802f5,0
8ec0888a5b04139be0dfe942c7eb4199,288cc0ff022877bd3df94bc9360b9c5d,0
d41e0e6f6f1e29098d9d152511503ab2,1587965fb4d4b5afe8428a4a024feb0d,0
cac14930c65d72c16efac2c51a6b7f71,9908279ebbf1f9b250ba689db6a0222b,0
d41e0e6f6f1e29098d9d152511503ab2,8597a6cfa74defcbde3047c891d78f90,0
68828f3a05c0c973c6906b7caa48b12c,16c222aa19898e5058938167c8ab6c57,1
3532ee676d13916210e903ff4d85c04f,d58072be2820e8682c0a27c0518e805e,0
078dd365ebc98784af7f8df76a98f53a,c667d53acd899a97a85de0c201ba99be,0
b26acad43640ebe8b52f045c84ba2660,d93ed5b6db83be78efb0d05ae420158e,0
1f1baa5b8edac74eb4eaa329f14a0361,766d856ef1a6b02f93d894415e6bfa0e,0
be995681439ef1e81206d2476963fffd,05f971b5ec196b8c65b75d2ef8267331,1
d41e0e6f6f1e29098d9d152511503ab2,d58072be2820e8682c0a27c0518e805e,0
6bc5d37951120d6d49672ce647c4e563,0b8aff0438617c055eb55f0ba5d226fa,0
42106d72a1fdb186303e13a372b36bbf,7fa732b517cbed14a48843d74526c11a,0
b292c42b08d209a8baa530adc393671d,16a5cdae362b8d27a1d8f8c7b78b4330,0
13ad871d10a46f6e262e67f70cf55140,0c048b3a434e49e655c1247efb389cec,0
0c3b7a46ba662029936002edd5613a45,218a0aefd1d1a4be65601cc6ddc1520e,1
c8e91654bec86337e3228e8b57c25024,a49e9411d64ff53eccfdd09ad10a15b3,0
1f1baa5b8edac74eb4eaa329f14a0361,3dd48ab31d016ffcbf3314df2b3cb9ce,0
d2fcd16484b4dc546a2495c261c433db,c8ed21db4f678f3b13b9d5ee16489088,0
1f1baa5b8edac74eb4eaa329f14a0361,f90f2aca5c640289d0a29417bcb63a37,0
68a61f9415f07a4040f7afe82a058608,854d9fca60b4bd07f9bb215d59ef5561,0
d805b6758ed06f65b516d0d960ad39d2,0bb4aec1710521c12ee76289d9440817,0
ed1ca6971578b1da0e4ad55b48d77fda,9f36407ead0629fc166f14dde7970f68,1
3203e06c1efc6fdb23016650d1d1888c,35cf8659cfcb13224cbd47863a34fc58,0
a3371575663f7b9dd7629822611470bf,9a3d458322d70046f63dfd8b0153ece4,1
f0860e86a075967417cd511aa80f0e4d,a4d2f0d23dcc84ce983ff9157f8b7f88,0
994b330a8b0579bcbe47a7adbd470531,fccb60fb512d13df5083790d64c4d5dd,0
6da6479250104018131de61655f1f385,8065d07da4a77621450aa84fee5656d9,0
8dd2a380b9f1c342a2d9319c345de676,d395771085aab05244a4fb8fd91bf4ee,1
ac9276d79d4473b8075df15ea199f8f4,54a367d629152b720749e187b3eaa11b,0
8c19f571e251e61cb8dd3612f26d5ecf,5e388103a391daabe3de1d76a6739ccd,0
0004289ee1c7b8b08c77e19878106ae3,5c04925674920eb58467fb52ce4ef728,0
5b34f52c8cfb9f3fa83613822ba0118c,da0d1111d2dc5d489242e60ebcbaf988,0
2eeb9064f7f5b2569912cbb772a96438,6cfe0e6127fa25df2a0ef2ae1067d915,0
ed95fbfb85741296a47ccfb141692f97,851ddf5058cf22df63d3344ad89919cf,0
03c60b7fc8519077914166ebcfbd6a34,0c74b7f78409a4022a2c4c5a5ca3ee19,0
e576423831e043f7928d9ac113abbe6f,c6bff625bdb0393992c9d4db0c6bbe45,0
cac14930c65d72c16efac2c51a6b7f71,ffeed84c7cb1ae7bf4ec4bd78275bb98,0
d2fcd16484b4dc546a2495c261c433db,4ea06fbc83cdd0a06020c35d50e1e89a,0
5585082ed1ea25eaf73052029f2161ce,58238e9ae2dd305d79c2ebc8c1883422,0
30cdb2e56c129eba645faf6c16c52a86,cbb6a3b884f4f88b3a8e3d44c636cbd8,0
a3545bd79d31f9a72d3a78690adf73fc,da0d1111d2dc5d489242e60ebcbaf988,0
a3371575663f7b9dd7629822611470bf,0188e8b8b014829e2fa0f430f0a95961,1
53df950db87aecf09d328092faf4e03f,d736bb10d83a904aefc1d6ce93dc54b8,0
cea22b0ec5545a7c12879c89b0c252d0,839ab46820b524afda05122893c2fe8e,0
42c2cc0b74b0f4a3a7e52d1ff617e05e,cd758e8f59dfdf06a852adad277986ca,0
0e010fbd16cca07dc2c06d8745c0709a,3871bd64012152bfb53fdf04b401193f,0
2b6bfd10f2852cde94b0da653771913d,4079016d940210b4ae9ae7d41c4a2065,0
38a53a52f4de3322241231253815e10a,d58072be2820e8682c0a27c0518e805e,0
d41e0e6f6f1e29098d9d152511503ab2,fe709c654eac84d5239d1a12a4f71877,0
15d84e9a5eceb67bcb8fb0e8c839a903,aba3b6fd5d186d28e06ff97135cade7f,0
6a901742172397a9e4c31a159a982708,0eec27c419d0fe24e53c90338cdc8bc6,0
3edc356b112be4cda9472f2e37549e7d,0188e8b8b014829e2fa0f430f0a95961,0
74559ea27870b992ed5352a9d988e382,c8ed21db4f678f3b13b9d5ee16489088,0
391e6809e1c9c36987ad52397b51b8fd,9b698eb3105bd82528f23d0c92dedfc0,0
1f1baa5b8edac74eb4eaa329f14a0361,6aab1270668d8cac7cef2566a1c5f569,0
42106d72a1fdb186303e13a372b36bbf,cbb6a3b884f4f88b3a8e3d44c636cbd8,0
49f06abdf8d2b198c9440a06fa9cee95,16a5cdae362b8d27a1d8f8c7b78b4330,0
ab070da1f13ea7588758ec36a13b23ae,208e43f0e45c4c78cafadb83d2888cb6,0
3eb2e5c90ddc9c4127a0cb655a8349e6,6b180037abbebea991d8b1232f8a8ca9,0
ce3c9c905135bab43c25500d3435a7a7,aff1621254f7c1be92f64550478c56e6,0
0cc8f7bf8a8d56980414a6e4bc69cdc6,f90f2aca5c640289d0a29417bcb63a37,0
2f05776d37d873642af484255572600d,c8ed21db4f678f3b13b9d5ee16489088,0
fd1b4044581c63b9cb16d91958302072,96b9bff013acedfb1d140579e2fbeb63,0
f98e712b83a95b07ef771150ecee9cd4,8d3bba7425e7c98c50f52ca1b52d3735,0
34d4d47d122a2b1867babde81d02c85b,4fac9ba115140ac4f1c22da82aa0bc7f,0
42106d72a1fdb186303e13a372b36bbf,84d2004bf28a2095230e8e14993d398d,0
d805b6758ed06f65b516d0d960ad39d2,dc6a70712a252123c40d2adba6a11d84,0
3eb2e5c90ddc9c4127a0cb655a8349e6,8a1e808b55fde9455cb3d8857ed88389,0
946aa0c612952da8d67dd338a43d5929,7f975a56c761db6506eca0b37ce6ec87,0
83ba50615f9b64e7df883623cb79b582,96b9bff013acedfb1d140579e2fbeb63,0
8f2fc823e0325a4250bcd62a28e83753,abd815286ba1007abfbb8415b83ae2cf,0
8dd2a380b9f1c342a2d9319c345de676,f79921bbae40a577928b76d2fc3edc2a,1
f32196295a6f0c13d5bedc880d3d66a2,b7ee6f5f9aa5cd17ca1aea43ce848496,0
b94a3f555cc529e2ef5d5277651a33c1,f5deaeeae1538fb6c45901d524ee2f98,1
d89f3a35931c386956c1a402a8e09941,4ea06fbc83cdd0a06020c35d50e1e89a,0
d2fcd16484b4dc546a2495c261c433db,eddea82ad2755b24c4e168c5fc2ebd40,0
3203e06c1efc6fdb23016650d1d1888c,97af4fb322bb5c8973ade16764156bed,0
e576423831e043f7928d9ac113abbe6f,d9fc5b73a8d78fad3d6dffe419384e70,0
77330e1330ae2b086e5bfcae50d9ffae,58238e9ae2dd305d79c2ebc8c1883422,0
bf1752a1ae4e621b22d3ab7ae4ce0235,37f0e884fbad9667e38940169d0a3c95,0
d41e0e6f6f1e29098d9d152511503ab2,25df35de87aa441b88f22a6c2a830a17,0
01ed443356f762e9132b58f8c80e131d,218a0aefd1d1a4be65601cc6ddc1520e,0
ac985a9db5faeb44c94a334430ccc241,c2aee86157b4a40b78132f1e71a9e6f1,0
68a61f9415f07a4040f7afe82a058608,0d0fd7c6e093f7b804fa0150b875b868,0
d083e4e5172a4b14ae887b3eee370664,27ed0fb950b856b06e1273989422e7d3,0
391e6809e1c9c36987ad52397b51b8fd,c8ed21db4f678f3b13b9d5ee16489088,0
994b330a8b0579bcbe47a7adbd470531,65cc2c8205a05d7379fa3a6386f710e1,0
b5c0275ce9836aa2f2afaafbdd1a061b,c203d8a151612acf12457e4d67635a95,0
994b330a8b0579bcbe47a7adbd470531,41f1f19176d383480afa65d325c06ed0,0
b3c865b84617fa5e555865ebe0e54612,7750ca3559e5b8e1f44210283368fc16,0
42edd1ec1dc5f5c1f11fd74a959e96c9,959a557f5f6beb411fd954f3f34b21c3,0
3f616e2b4d8527b9ce80f20268fd82c0,0b8aff0438617c055eb55f0ba5d226fa,0
6da6479250104018131de61655f1f385,d240e3d38a8882ecad8633c8f9c78c9b,1
d41e0e6f6f1e29098d9d152511503ab2,dc912a253d1e9ba40e2c597ed2376640,0
3eb2e5c90ddc9c4127a0cb655a8349e6,5eac43aceba42c8757b54003a58277b5,0
eeedf6d4d717eba333e1b53f1b5375c8,677e09724f0e2df9b6c000b75b5da10d,0
fa2a28ade168508972790316e314d47e,47a658229eb2368a99f1d032c8848542,0
2f05776d37d873642af484255572600d,aba3b6fd5d186d28e06ff97135cade7f,0
fa2a28ade168508972790316e314d47e,4b0a59ddf11c58e7446c9df0da541a84,0
d083e4e5172a4b14ae887b3eee370664,a2137a2ae8e39b5002a3f8909ecb88fe,0
8c19f571e251e61cb8dd3612f26d5ecf,a34bacf839b923770b2c360eefa26748,0
8ec0888a5b04139be0dfe942c7eb4199,39e4973ba3321b80f37d9b55f63ed8b8,0
42edd1ec1dc5f5c1f11fd74a959e96c9,6aab1270668d8cac7cef2566a1c5f569,1
bf1752a1ae4e621b22d3ab7ae4ce0235,53adaf494dc89ef7196d73636eb2451b,0
14ccd7a3d2daa57d06f4741f0168bb1d,17326d10d511828f6b34fa6d751739e2,0
a56612c9db38de8f62f993bc28da82e6,301ad0e3bd5cb1627a2044908a42fdc2,0
77330e1330ae2b086e5bfcae50d9ffae,65cc2c8205a05d7379fa3a6386f710e1,0
b94a3f555cc529e2ef5d5277651a33c1,69cb3ea317a32c4e6143e665fdb20b14,0
ebaee1af0c501f22ddfe242fc16dae53,d516b13671a4179d9b7b458a6ebdeb92,0
3203e06c1efc6fdb23016650d1d1888c,437d7d1d97917cd627a34a6a0fb41136,0
946aa0c612952da8d67dd338a43d5929,dd77279f7d325eec933f05b1672f6a1f,0
77330e1330ae2b086e5bfcae50d9ffae,54a367d629152b720749e187b3eaa11b,0
8109c2c482264f96f8ac69a9a99db308,ef4e3b775c934dada217712d76f3d51f,0
0004289ee1c7b8b08c77e19878106ae3,884d79963bd8bc0ae9b13a1aa71add73,0
77330e1330ae2b086e5bfcae50d9ffae,208e43f0e45c4c78cafadb83d2888cb6,0
76d7c120cc635913a4911b28540ebbfe,c8ed21db4f678f3b13b9d5ee16489088,0
ce840aa9583592e71f3db26ee6e41703,7f975a56c761db6506eca0b37ce6ec87,1
ce840aa9583592e71f3db26ee6e41703,d93ed5b6db83be78efb0d05ae420158e,0
15d84e9a5eceb67bcb8fb0e8c839a903,eba0dc302bcd9a273f8bbb72be3a687b,0
6bc5d37951120d6d49672ce647c4e563,b534ba68236ba543ae44b22bd110a1d6,0
42106d72a1fdb186303e13a372b36bbf,89fcd07f20b6785b92134bd6c1d0fa42,0
42edd1ec1dc5f5c1f11fd74a959e96c9,2f885d0fbe2e131bfc9d98363e55d1d4,0
ac985a9db5faeb44c94a334430ccc241,298f95e1bf9136124592c8d4825a06fc,0
7b8fd452c655f9d2050f9e9a94be4e6f,da0d1111d2dc5d489242e60ebcbaf988,0
42106d72a1fdb186303e13a372b36bbf,801c14f07f9724229175b8ef8b4585a8,0
74559ea27870b992ed5352a9d988e382,5b8add2a5d98b1a652ea7fd72d942dac,0
42c2cc0b74b0f4a3a7e52d1ff617e05e,09c6c3783b4a70054da74f2538ed47c6,0
40369b31ac85b623b72c3d50151ff55c,aace49c7d80767cffec0e513ae886df0,0
c0b199d73bdf390c2f4c3150b6ee1574,34ed066df378efacc9b924ec161e7639,0
ce3c9c905135bab43c25500d3435a7a7,310ce61c90f3a46e340ee8257bc70e93,0
a2896cb11aed969ffec7bb02a7c772a8,f4f6dce2f3a0f9dada0c2b5b66452017,0
ac9276d79d4473b8075df15ea199f8f4,65cc2c8205a05d7379fa3a6386f710e1,0
e57c6b956a6521b28495f2886ca0977a,eefc9e10ebdc4a2333b42b2dbb8f27b6,0
2b3c53530d9f5948021ce2d30ca78def,4e0cb6fb5fb446d1c92ede2ed8780188,0
8ec72a61b2adad097a1c3aa06751e8c4,cbb6a3b884f4f88b3a8e3d44c636cbd8,0
d2fcd16484b4dc546a2495c261c433db,ff4d5fbbafdf976cfdc032e3bde78de5,0
ce3c9c905135bab43c25500d3435a7a7,b2f627fff19fda463cb386442eac2b3d,0
dee0507557ce73c60b2b1532b6f43e6f,dd458505749b2941217ddd59394240e8,0
fdfa9a38cf3d8d850a6fd47b438bfe43,142949df56ea8ae0be8b5306971900a4,0
ab070da1f13ea7588758ec36a13b23ae,210f760a89db30aa72ca258a3483cc7f,0
6b08cb11fb528ea9a29c488857b93c36,c5ab0bc60ac7929182aadd08703f1ec6,0
14ccd7a3d2daa57d06f4741f0168bb1d,3b712de48137572f3849aabd5666a4e3,0
3fb6224c45e07abd01a213f707d2219b,aa169b49b583a2b5af89203c2b78c67c,1
bf1752a1ae4e621b22d3ab7ae4ce0235,31857b449c407203749ae32dd0e7d64a,0
849c1698afcec69d2ccf6ca24203c838,428fca9bc1921c25c5121f9da7815cde,0
fa2a28ade168508972790316e314d47e,839ab46820b524afda05122893c2fe8e,0
5bfbe18286921673dbb4c9fa80f0734b,c203d8a151612acf12457e4d67635a95,0
dee0507557ce73c60b2b1532b6f43e6f,f387624df552cea2f369918c5e1e12bc,0
788ecdd13f033f8131eecd90ee59993e,185e65bc40581880c4f2c82958de8cfe,0
951923a83597e7db3def99b660cf0fa3,18997733ec258a9fcaf239cc55d53363,0
a3545bd79d31f9a72d3a78690adf73fc,3a835d3215755c435ef4fe9965a3f2a0,0
c70daf247944fe3add32218f914c75a6,6e2713a6efee97bacb63e52c54f0ada0,0
3eb2e5c90ddc9c4127a0cb655a8349e6,ffd52f3c7e12435a724a8f30fddadd9c,0
40369b31ac85b623b72c3d50151ff55c,3dd48ab31d016ffcbf3314df2b3cb9ce,0
ce3c9c905135bab43c25500d3435a7a7,3c7781a36bcd6cf08c11a970fbe0e2a6,0
946aa0c612952da8d67dd338a43d5929,11b921ef080f7736089c757404650e40,1
d2fcd16484b4dc546a2495c261c433db,00ac8ed3b4327bdd4ebbebcb2ba10a00,0
94123510dc3222535366c91a35c0dc7e,8f468c873a32bb0619eaeb2050ba45d1,1
7b8fd452c655f9d2050f9e9a94be4e6f,801c14f07f9724229175b8ef8b4585a8,0
8109c2c482264f96f8ac69a9a99db308,884d79963bd8bc0ae9b13a1aa71add73,0
4802630177809fcf861411501a443abb,16a5cdae362b8d27a1d8f8c7b78b4330,0
ac9276d79d4473b8075df15ea199f8f4,ca75910166da03ff9d4655a0338e6b09,0
c07e670b7bc8ebfdd99f4091ff2410ff,00ac8ed3b4327bdd4ebbebcb2ba10a00,0
8109c2c482264f96f8ac69a9a99db308,c667d53acd899a97a85de0c201ba99be,0
4000682c286cfbb572c7f68e7c9a64c9,ddb30680a691d157187ee1cf9e896d03,0
e576423831e043f7928d9ac113abbe6f,0b8aff0438617c055eb55f0ba5d226fa,0
b052e2e0c0ad1b2d5036bd56e27d061c,218a0aefd1d1a4be65601cc6ddc1520e,0
a2896cb11aed969ffec7bb02a7c772a8,4f4adcbf8c6f66dcfc8a3282ac2bf10a,0
bd652bf1e9b66171ef77f1e0db2e9c1e,5737034557ef5b8c02c0e46513b98f90,0
9782bb9642ce588f013e164b12f1208b,ffd52f3c7e12435a724a8f30fddadd9c,0
ac985a9db5faeb44c94a334430ccc241,aace49c7d80767cffec0e513ae886df0,0
11bbe38e1cd8d806c2f4f372c7975642,96b9bff013acedfb1d140579e2fbeb63,0
42106d72a1fdb186303e13a372b36bbf,7504adad8bb96320eb3afdd4df6e1f60,0
7c84a51e457e21ef8c84327bcf0b37b9,fccb60fb512d13df5083790d64c4d5dd,0
84afe92172229288d8503f0bfc0d1fc6,e744f91c29ec99f0e662c9177946c627,0
ac985a9db5faeb44c94a334430ccc241,71ad16ad2c4d81f348082ff6c4b20768,0
cac14930c65d72c16efac2c51a6b7f71,766d856ef1a6b02f93d894415e6bfa0e,0
859b755563f548d008f936906a959c8f,58e4d44e550d0f7ee0a23d6b02d9b0db,0
14ccd7a3d2daa57d06f4741f0168bb1d,193002e668758ea9762904da1a22337c,0
994b330a8b0579bcbe47a7adbd470531,6cfe0e6127fa25df2a0ef2ae1067d915,0
f862b39f767d3a1991bdeb2ea1401c9c,f5deaeeae1538fb6c45901d524ee2f98,1
37b96469b46dfd9919cd984b788ceb17,1e056d2b0ebd5c878c550da6ac5d3724,0
